id,parent_id,topology__is_apical,arch_dev__pot_flowering_date,arch_dev__pot_nb_inflo,arch_dev__pot_nb_fruit,growth__nb_leaf,growth__radius_gu,appearance__final_length_gu,light_interception__sunlit_fraction_col,environment_id
0,NA,NA,NaT,NA,NA,0,0.800,1,3,mean
1,0,1,NaT,NA,NA,1,0.800,7,3,F14_03
2,1,0,NaT,NA,NA,4,0.555,8,3,F14_03
3,2,0,2002-09-11,1,1,5,0.470,8,3,F14_03
4,2,0,NaT,NA,NA,5,0.367,7,3,F14_03
5,1,0,NaT,NA,NA,6,.0538,10,3,F14_03
6,5,0,NaT,NA,NA,5,0.387,7,3,F14_03
